"First Name","Last Name","Nickname","Record","Wins","Losses","Draws","Height","Weight","Reach","Stance","SLpM","Str. Acc","SApM","Str. Def","TD Avg","TD Acc","TD Def","Sub. Avg","URL"
"Stefan","Struve","Skyscraper","32-8-0",32,8,0,83,265,84,"Orthodox",3.39,0.5,3.49,0.48,0.74,0.66,0.63,2.5,"http://fightmetric.com/fighter-details/ebc1f40e00e0c481"
"Hans","Stringer",NA,"22-7-3",22,7,3,75,205,73,"Orthodox",3.16,0.61,2.84,0.41,2.4,0.36,0.62,0,"http://fightmetric.com/fighter-details/523f6ad11dbe9b53"
"Sean","Strickland","Tarzan","18-1-0",18,1,0,73,170,76,"Orthodox",4.31,0.37,2.81,0.66,1.52,0.5,0.72,0.6,"http://fightmetric.com/fighter-details/0d8011111be000b2"
"Gerald","Strebendt","The Finishing Machine","9-7-0",9,7,0,69,155,NA,"Orthodox",0,0,4,0.38,0,0,0,16.4,"http://fightmetric.com/fighter-details/04f9fe830cf13482"
"Daniel","Straus",NA,"24-6-0",24,6,0,67,145,71,NA,4.76,0.43,2.99,0.57,0.84,0.15,0.81,1.1,"http://fightmetric.com/fighter-details/15347cd4cdf01b03"
"Dave","Strasser",NA,"25-8-4",25,8,4,70,170,NA,"Orthodox",3.04,0.45,1.88,0.59,0.72,0.33,0.33,0,"http://fightmetric.com/fighter-details/980b4e712489098e"
"Gennaro","Strangis",NA,"0-1-0",0,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/495add4fbede0a44"
"Tim","Stout",NA,"12-10-0",12,10,0,71,185,NA,NA,0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/e1a4568fec1fc24f"
"Sam","Stout","Hands of Stone","21-12-1",21,12,1,69,155,70,"Orthodox",4.17,0.28,4.08,0.57,0.63,0.38,0.77,0.1,"http://fightmetric.com/fighter-details/501b07aec9b8fc2d"
"Curtis","Stout",NA,"11-12-1",11,12,1,73,185,NA,"Southpaw",0.69,0.67,3.2,0.29,0,0,0.2,0,"http://fightmetric.com/fighter-details/e09dbbd5fe3f0fe2"
"Greg","Stott","Ranger","0-1-0",0,1,0,67,220,NA,"Southpaw",0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/91181b29be041f1c"
"Rick","Story","The Horror","19-9-0",19,9,0,69,170,71,"Southpaw",3.8,0.41,2.17,0.62,2.53,0.48,0.63,0.9,"http://fightmetric.com/fighter-details/5b5307450405abf0"
"George","Stork",NA,"6-4-0",6,4,0,70,185,NA,NA,0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/61dd409cb40d1a55"
"Ryan","Stonitsch",NA,"8-1-0",8,1,0,69,170,NA,"Southpaw",2.53,0.36,2.53,0.71,0,0,0,0,"http://fightmetric.com/fighter-details/8d477c3fbe001f9d"
"Ken","Stone",NA,"11-4-0",11,4,0,68,135,71,NA,3.85,0.49,2.9,0.48,1.24,0.33,0.6,0.6,"http://fightmetric.com/fighter-details/fbf0947399d14323"
"Denis","Stojnic",NA,"9-3-0",9,3,0,72,245,NA,"Orthodox",1.51,0.23,6.06,0.36,0,0,0.8,1,"http://fightmetric.com/fighter-details/a421465acbe59c77"
"Dan","Stittgen","The Anvil","7-3-0",7,3,0,73,170,NA,"Orthodox",2.97,0.46,4.42,0.37,0.78,1,1,0,"http://fightmetric.com/fighter-details/cc3147b49c7d7d92"
"Tyler","Stinson","The Evolution","22-8-0",22,8,0,75,170,NA,NA,2.8,0.23,4.6,0.56,0.5,1,0,0.5,"http://fightmetric.com/fighter-details/2cf520143e76cd2e"
"Alex","Stiebling","The Brazilian Killa","18-11-1",18,11,1,74,205,NA,"Southpaw",1.47,0.41,1.03,0.57,0.22,1,0.63,0.9,"http://fightmetric.com/fighter-details/df5a77121ba84a5d"
"Darren","Stewart","The Dentist","7-1-0",7,1,0,72,205,74,"Orthodox",2.29,0.45,1.69,0.55,1.81,0.28,0.41,0,"http://fightmetric.com/fighter-details/a17ad5a5048e8c3f"
"Luke","Stewart",NA,"6-3-0",6,3,0,71,170,NA,"Orthodox",3.75,0.56,2.34,0.53,3.75,0.33,0.5,1.9,"http://fightmetric.com/fighter-details/27b1a406ac171b19"
"Josh","Stewart",NA,"0-3-0",0,3,0,69,160,NA,NA,0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/601cf40c09090853"
"Joe","Stevenson","Daddy","31-14-0",31,14,0,67,145,70,"Orthodox",2.05,0.44,2.44,0.6,2.75,0.44,0.39,2.2,"http://fightmetric.com/fighter-details/79899ecf62020f6d"
"Marc","Stevens",NA,"14-6-0",14,6,0,69,155,NA,NA,0.45,0.26,1.79,0.46,0,0,0,0,"http://fightmetric.com/fighter-details/310c4d4b2b32796b"
"Aljamain","Sterling","Funk Master","12-2-0",12,2,0,67,135,71,"Orthodox",3.08,0.45,1.22,0.67,2.43,0.4,0.46,1.3,"http://fightmetric.com/fighter-details/cb696ebfb6598724"
"Jeremy","Stephens","Lil' Heathen","25-13-0",25,13,0,68,145,71,"Orthodox",2.79,0.42,2.58,0.6,1.34,0.36,0.64,0.5,"http://fightmetric.com/fighter-details/18968f97ad34f15c"
"Dmitri","Stepanov",NA,"0-1-0",0,1,0,75,217,NA,"Orthodox",0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/738acab0c6934dd8"
"Ray","Steinbeiss","Ipswitch Cobra","14-7-0",14,7,0,71,170,NA,"Orthodox",0,0,0,1,0,0,0,0,"http://fightmetric.com/fighter-details/6000b5ae6c462142"
"Steve","Steinbeiss","The Hooligan","7-4-0",7,4,0,75,185,75,"Orthodox",3.92,0.55,1.86,0.49,0.44,0.5,0.58,0,"http://fightmetric.com/fighter-details/0b5b6876c2a4723f"
"Eric","Steenberg",NA,"5-1-0",5,1,0,NA,155,NA,NA,0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/377bc9dc0b2745f9"
"Dominique","Steele","Non-Stop Action-Packed","14-8-0",14,8,0,70,170,74,"Orthodox",2.15,0.47,2.35,0.49,3.47,0.59,0.76,0,"http://fightmetric.com/fighter-details/68c11c27d4d56572"
"Adam","Steele",NA,"0-1-0",0,1,0,NA,170,NA,NA,0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/16044bd8762cf794"
"Damian","Stasiak","Webster","10-3-0",10,3,0,65,135,70,"Orthodox",0.86,0.4,1.76,0.52,3.48,0.53,0,1.5,"http://fightmetric.com/fighter-details/42a7e90605df3c8a"
"Kalib","Starnes",NA,"12-7-1",12,7,1,75,185,74,"Orthodox",2.71,0.48,4.43,0.53,1.46,0.33,0.25,0.6,"http://fightmetric.com/fighter-details/c8136ab8aa32c974"
"Clifford","Starks",NA,"8-2-0",8,2,0,72,185,77,"Orthodox",1.94,0.33,2.49,0.58,1.94,1,0.6,0,"http://fightmetric.com/fighter-details/5abf827d62f98fee"
"Lucas","Stark",NA,"2-5-0",2,5,0,NA,155,NA,NA,1.6,0.25,3.2,0.66,12,1,0,0,"http://fightmetric.com/fighter-details/93e4754d0984c82f"
"Dion","Staring","Soldier","24-8-0",24,8,0,73,235,NA,"Orthodox",1.09,0.37,5,0.47,0,0,0.33,0,"http://fightmetric.com/fighter-details/289a57039d742bfe"
"Josh","Stansbury","The Sandman","8-4-0",8,4,0,74,205,74,NA,3.23,0.56,3.13,0.57,0,0,0.87,1,"http://fightmetric.com/fighter-details/30ea504870f8597b"
"Brian","Stann","All American","12-6-0",12,6,0,73,205,74,"Orthodox",3.28,0.42,2.65,0.59,0.12,0.12,0.6,0.3,"http://fightmetric.com/fighter-details/579fcdfcabd23a7b"
"Cristina","Stanciu","Barbie","5-2-0",5,2,0,63,115,64,"Orthodox",2.5,0.5,3.07,0.52,0.85,1,0.4,1.7,"http://fightmetric.com/fighter-details/175852708cb55776"
"Ron","Stallings","The Choir Boy","13-8-0",13,8,0,74,170,75,"Southpaw",3.22,0.6,3.26,0.51,0,0,0.71,0,"http://fightmetric.com/fighter-details/6dd758d34da8d254"
"Andreas","Stahl","Real Steel","9-2-0",9,2,0,71,170,73,"Orthodox",2.83,0.37,4.74,0.57,1.55,0.66,0.8,0,"http://fightmetric.com/fighter-details/69a400af4420cd6a"
"Bobby","Stack",NA,"8-2-0",8,2,0,69,155,NA,"Orthodox",1,0.2,2.89,0.34,7.48,0.45,1,0,"http://fightmetric.com/fighter-details/6436029b50a9c255"
"Georges","St-Pierre","Rush","25-2-0",25,2,0,71,170,76,"Orthodox",3.77,0.53,1.38,0.72,4.2,0.74,0.83,1.1,"http://fightmetric.com/fighter-details/6506c1d34da9c013"
"Pete","Spratt","The Secret Weapon","23-21-0",23,21,0,69,170,NA,"Orthodox",1.63,0.48,1.33,0.55,0.3,1,0.46,0.3,"http://fightmetric.com/fighter-details/c3ea8deeba00462b"
"Daniel","Spohn","Dragon","8-5-0",8,5,0,76,205,76,NA,1.6,0.47,0.73,0.54,0,0,0.28,2,"http://fightmetric.com/fighter-details/87f3bbf52e6c9dc9"
"Daniel","Spitz","The Daddy Long Legs","5-1-0",5,1,0,79,245,82,"Orthodox",3.4,0.37,6.13,0.44,1,0.5,0,0,"http://fightmetric.com/fighter-details/f86cb5f25d545e0e"
"Waachiim","Spiritwolf","Native Warrior","9-8-1",9,8,1,68,170,NA,NA,10,1,10,0,0,0,0,0,"http://fightmetric.com/fighter-details/71caa995674203aa"
"Eric","Spicely","Zebrinha","10-2-0",10,2,0,73,185,73,"Orthodox",1.64,0.65,1.39,0.57,3.79,0.22,0,3.8,"http://fightmetric.com/fighter-details/b9664eae2ac75262"
"Mario","Sperry","Zen Machine","13-4-0",13,4,0,74,205,NA,"Orthodox",2.81,0.52,1.53,0.47,2.09,0.42,0.71,1.4,"http://fightmetric.com/fighter-details/5f2197acaba7d5ef"
"Nick","Sperling",NA,"3-3-0",3,3,0,NA,135,NA,NA,1.4,0.25,1.4,0.66,0,0,0,0,"http://fightmetric.com/fighter-details/7d68f3bec89e08ec"
"Sam","Spengler","The Ram","4-2-0",4,2,0,71,185,NA,"Orthodox",3.27,0.62,3.27,0.54,1.75,0.11,0.75,1.8,"http://fightmetric.com/fighter-details/221b2a3070c7ce3e"
"Sean","Spencer","Black Magic","12-6-0",12,6,0,70,170,75,NA,4.24,0.32,4.02,0.6,0.14,0.33,0.68,0,"http://fightmetric.com/fighter-details/ab850a77a0fa487d"
"Patrick","Speight",NA,"7-3-0",7,3,0,73,170,NA,"Orthodox",0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/ae4650eb56ab6a11"
"Tommy","Speer",NA,"19-5-0",19,5,0,70,170,71,"Orthodox",2.56,0.51,5.12,0.35,2.02,0.33,0.33,0,"http://fightmetric.com/fighter-details/1411c630ba711b64"
"Ron","Sparks","The Monster","8-1-0",8,1,0,77,265,NA,NA,0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/743fd9080892501d"
"Andreas","Spang","Sweet Swede","6-1-0",6,1,0,73,185,NA,NA,0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/b9eb5b4ed07d1525"
"Chris","Spang","The Kiss","5-2-0",5,2,0,74,170,NA,"Orthodox",1.83,0.36,1.95,0.6,0,0,0.5,0.9,"http://fightmetric.com/fighter-details/411d012af19ecb59"
"Charon","Spain",NA,"6-7-0",6,7,0,69,155,NA,NA,0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/c278e8843b8abfec"
"Kevin","Souza","Kevin","19-4-0",19,4,0,72,145,74,"Orthodox",4.65,0.44,2.91,0.58,0,0,0.5,0,"http://fightmetric.com/fighter-details/6c7020b859c7a3ce"
"Jacare","Souza","Jacare","24-4-0",24,4,0,73,185,72,"Orthodox",2.34,0.44,2,0.64,3.5,0.44,0.58,1.9,"http://fightmetric.com/fighter-details/7a703c565ccaa18f"
"Bobby","Southworth",NA,"10-6-0",10,6,0,74,205,NA,"Orthodox",0.99,0.39,1.38,0.65,3.98,0.78,0.64,1.3,"http://fightmetric.com/fighter-details/aee8eecfc4bfb1e7"
"Andre","Soukhamthath","The Asian Sensation","11-4-0",11,4,0,69,135,70,"Orthodox",3.07,0.39,3.73,0.57,0,0,0.66,0,"http://fightmetric.com/fighter-details/d0e50a3d1b250708"
"Mario","Soto","Dr. Mario","6-2-0",6,2,0,72,145,NA,NA,1.43,0.23,5.23,0.42,0,0,0,0,"http://fightmetric.com/fighter-details/cac3aaa66c20bee1"
"Joe","Soto","One Bad Mofo","18-5-0",18,5,0,66,135,65,"Orthodox",3.42,0.41,5.23,0.67,0.87,0.23,0.7,1.9,"http://fightmetric.com/fighter-details/a4e85a58fbce64b2"
"Alex","Soto","Extremo","6-2-1",6,2,1,68,135,71,"Southpaw",2.95,0.25,5.02,0.59,2.82,0.3,0,0,"http://fightmetric.com/fighter-details/d18dbcb0f8e2b55d"
"Greg","Soto",NA,"8-2-0",8,2,0,71,170,73,"Orthodox",3.21,0.63,2.61,0.52,1.49,0.27,0.44,1,"http://fightmetric.com/fighter-details/9c669abd35b2522f"
"George","Sotiropoulos",NA,"14-6-0",14,6,0,70,155,71,"Orthodox",2.61,0.27,2.52,0.67,2.32,0.31,0.53,1.6,"http://fightmetric.com/fighter-details/896c322f56b8be5a"
"Krzysztof","Soszynski","The Polish Experiment","26-12-1",26,12,1,73,205,77,"Open Stance",3.37,0.39,3.13,0.58,0.52,0.25,0.71,1,"http://fightmetric.com/fighter-details/59583ff832fe9d68"
"Dmitry","Sosnovskiy","Wicked Machine","10-0-0",10,0,0,75,240,NA,NA,0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/85ff1b9471d35238"
"Sean","Soriano",NA,"8-3-0",8,3,0,69,145,70,"Orthodox",3.15,0.61,2.31,0.52,1.27,0.42,0.55,0,"http://fightmetric.com/fighter-details/bd5403efbaa445c0"
"Emiliano","Sordi","He-Man","13-5-0",13,5,0,74,185,NA,NA,4.2,0.46,4.4,0.48,0,0,1,9,"http://fightmetric.com/fighter-details/4c9b84d559822830"
"Cody","Sons",NA,"0-2-0",0,2,0,69,205,NA,NA,0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/3324129f3745b300"
"Chael","Sonnen",NA,"29-14-1",29,14,1,73,205,74,"Southpaw",3.08,0.43,1.1,0.62,3.81,0.59,0.66,0.4,"http://fightmetric.com/fighter-details/48d1f690b763934c"
"Paul","Song",NA,"2-1-0",2,1,0,NA,185,NA,NA,0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/9775eabcb1be1a00"
"Joe","Son",NA,"0-4-0",0,4,0,64,236,NA,"Orthodox",0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/83b743fedde154fb"
"Rameau Thierry","Sokoudjou","The African Assassin","12-10-0",12,10,0,70,205,78,"Orthodox",2.26,0.45,2.61,0.56,1.93,0.47,0.78,0.9,"http://fightmetric.com/fighter-details/d1152823307d7e7c"
"Renato","Sobral","Babalu","36-9-0",36,9,0,73,205,75,"Orthodox",2.23,0.45,1.53,0.57,2.48,0.42,0.65,2.6,"http://fightmetric.com/fighter-details/d468288756ae3982"
"Peter","Sobotta",NA,"16-5-1",16,5,1,72,170,75,"Southpaw",2,0.38,2.94,0.59,2.06,0.36,0.85,0.8,"http://fightmetric.com/fighter-details/1fcfc3709fe58151"
"Denis","Sobolev",NA,"4-7-0",4,7,0,75,216,NA,"Orthodox",0,0,5.45,0.33,0,0,0,0,"http://fightmetric.com/fighter-details/03b1e846b09f721d"
"Louis","Smolka","Da Last Samurai","11-3-0",11,3,0,69,125,68,"Orthodox",4.17,0.48,2.93,0.55,1.97,0.36,0.38,2.6,"http://fightmetric.com/fighter-details/d2bc285ead803db0"
"Dmitrii","Smoliakov","The Lifeguard","8-2-0",8,2,0,74,253,74,"Switch",1.63,0.43,3.35,0.56,0,0,0.75,0,"http://fightmetric.com/fighter-details/75afb06215a07341"
"Justin","Smitley",NA,"10-7-1",10,7,1,NA,145,NA,NA,0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/c5776fa8f4bf77aa"
"Walter","Smith-Cotito",NA,"3-4-0",3,4,0,68,135,NA,NA,2.95,0.36,3.53,0.68,2.16,0.33,0.57,0,"http://fightmetric.com/fighter-details/625b65b45c1c6888"
"Leslie","Smith","The Peacemaker","9-7-1",9,7,1,69,135,66,"Orthodox",6.81,0.37,8.38,0.52,0,0,0.66,0,"http://fightmetric.com/fighter-details/76984112f697631f"
"Gilbert","Smith",NA,"5-2-0",5,2,0,69,185,75,"Southpaw",1.09,0.41,2.73,0.35,3.51,0.6,0,1.2,"http://fightmetric.com/fighter-details/54ed8dc6f8c31207"
"Colton","Smith",NA,"6-4-0",6,4,0,72,155,71,"Orthodox",1.64,0.41,2.3,0.51,4.09,0.36,0.25,1.4,"http://fightmetric.com/fighter-details/2e25c1d983c26311"
"Anthony","Smith","Lionheart","26-12-0",26,12,0,76,205,77,NA,3.24,0.47,2.98,0.49,0.55,0.4,0.33,1.4,"http://fightmetric.com/fighter-details/d4c9dcd330403612"
"Trevor","Smith","Hot Sauce","14-7-0",14,7,0,75,185,75,"Orthodox",3.49,0.58,2.96,0.51,1.66,0.3,0.54,1.1,"http://fightmetric.com/fighter-details/f797f0c57a83353e"
"Dillon","Smith",NA,"0-0-0",0,0,0,72,170,NA,NA,0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/ffee353f55e3aa2c"
"Adam","Smith",NA,"0-2-0",0,2,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/754968e325d6f60d"
"David","Smith",NA,"5-1-0",5,1,0,NA,155,NA,NA,0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/e955046551f8c7dd"
"Josh","Smith",NA,"6-5-0",6,5,0,72,155,NA,"Orthodox",0.73,0.28,1.4,0.54,0,0,0.57,2,"http://fightmetric.com/fighter-details/f626aa1c85f8af03"
"Eric","Smith",NA,"1-1-0",1,1,0,NA,NA,NA,"Southpaw",0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/9114c8ded5ccd71d"
"Scott","Smith","Hands of Steel","17-9-0",17,9,0,72,185,70,"Orthodox",1.86,0.27,5.94,0.5,0.13,0.06,0.58,0.4,"http://fightmetric.com/fighter-details/3410cf010558dc8b"
"Patrick","Smith",NA,"20-15-0",20,15,0,74,225,NA,"Orthodox",0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/46c8ec317aff28ac"
"Maurice","Smith",NA,"12-13-0",12,13,0,74,221,NA,"Orthodox",0.41,0.46,0.47,0.6,0.89,0.5,0.2,0.9,"http://fightmetric.com/fighter-details/33e33d51f289d2a1"
"Kestutis","Smirnovas",NA,"22-8-1",22,8,1,70,200,NA,"Orthodox",4.95,0.52,5.05,0.54,1.55,0.5,1,1.6,"http://fightmetric.com/fighter-details/1979c80150f630c4"
"Ray","Sloan",NA,"8-1-0",8,1,0,73,205,NA,NA,0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/a2d1d3d144fed708"
"Joe","Slick",NA,"16-5-3",16,5,3,72,199,NA,"Orthodox",0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/80e6d71e14c1d356"
"Brian","Sleeman",NA,"9-9-1",9,9,1,68,185,NA,NA,4,0.48,1.85,0.7,9.23,1,1,0,"http://fightmetric.com/fighter-details/9db861c26b63daa8"
"Zach","Skinner",NA,"6-8-0",6,8,0,66,145,NA,"Orthodox",0.53,0.5,2.4,0.32,5,0.27,1,1,"http://fightmetric.com/fighter-details/c337c3c85b1871e0"
"Matt","Skelton",NA,"0-1-0",0,1,0,75,265,NA,"Orthodox",0,0,0.54,0,0,0,0.66,0,"http://fightmetric.com/fighter-details/caced97768818230"
"Chas","Skelly","The Scrapper","17-2-0",17,2,0,71,145,72,"Orthodox",1.84,0.38,3.29,0.46,1.88,0.37,0.41,2.9,"http://fightmetric.com/fighter-details/4bd6b4800070b069"
"Dennis","Siver",NA,"22-11-0",22,11,0,66,145,70,"Orthodox",3.66,0.31,2.58,0.66,0.93,0.33,0.65,0.4,"http://fightmetric.com/fighter-details/5f87a5c00b3d17ed"
"Jeri","Sitzes",NA,"3-1-0",3,1,0,65,125,NA,NA,0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/44a1dd0ef4373edc"
"Yokthai","Sithoar",NA,"0-1-0",0,1,0,67,143,NA,NA,0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/436cdea7bdfdc016"
"AJ","Siscoe","Let's Go","0-2-0",0,2,0,67,135,NA,NA,0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/fce9b4056a8ef559"
"Elvis","Sinosic","The King of Rock n' Rumble","7-11-2",7,11,2,75,205,77,"Orthodox",1.13,0.37,4.6,0.53,0,0,0,1.2,"http://fightmetric.com/fighter-details/817e0bdf08efce2e"
"Rory","Singer","Outburst","11-9-0",11,9,0,74,185,77,"Orthodox",2.55,0.39,2.42,0.63,0.39,0.25,0.64,0.8,"http://fightmetric.com/fighter-details/546015aa2ad945fd"
"Rob","Sinclair",NA,"12-3-0",12,3,0,68,155,NA,NA,1.2,0.33,1.73,0.73,0,0,0.5,0,"http://fightmetric.com/fighter-details/3b65c9dd39741bc4"
"Lodune","Sincaid",NA,"15-9-0",15,9,0,69,185,NA,"Orthodox",2.45,0.44,6.7,0.49,0,0,0.75,0,"http://fightmetric.com/fighter-details/265589bdd93e7ce5"
"Tony","Sims",NA,"12-4-0",12,4,0,71,155,70,"Southpaw",1.81,0.63,0.76,0.65,0.71,0.5,0.5,0.7,"http://fightmetric.com/fighter-details/57bad6a84230f0c9"
"Marlon","Sims",NA,"3-4-0",3,4,0,NA,170,NA,NA,0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/9eedac48b497de5a"
"Wes","Sims","The Project","22-13-1",22,13,1,82,260,NA,"Orthodox",0.98,0.51,2.95,0.37,0,0,0.4,2.3,"http://fightmetric.com/fighter-details/e0f7c4f3f67bc808"
"Aaron","Simpson","A-Train","11-4-0",11,4,0,72,170,73,"Orthodox",3.6,0.52,2.53,0.56,3.78,0.34,0.83,0.5,"http://fightmetric.com/fighter-details/d5f820c11a121050"
"Elias","Silverio","Xuxu","11-2-0",11,2,0,71,155,73,"Orthodox",3.67,0.49,2.97,0.51,1.62,0.38,0.85,0.2,"http://fightmetric.com/fighter-details/52ba464d9068d871"
"Marcus","Silveira","Conan","6-4-0",6,4,0,75,242,NA,"Orthodox",0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/f717b6002486f73f"
"Douglas","Silva de Andrade","D Silva","24-1-0",24,1,0,67,135,68,"Orthodox",3.24,0.35,3.1,0.64,0.35,0.5,0.75,0,"http://fightmetric.com/fighter-details/3a314d9fa7c6825d"
"Felipe","Silva",NA,"8-0-0",8,0,0,72,155,77,"Orthodox",9.04,0.44,7.4,0.3,0,0,0,0,"http://fightmetric.com/fighter-details/1b38a2b897f6209c"
"Joaquim","Silva","Netto BJJ","9-1-0",9,1,0,68,155,69,NA,3.53,0.32,3.85,0.64,0,0,0.66,0,"http://fightmetric.com/fighter-details/ae7fe94f117f98cf"
"Rafael","Silva","Morcego","22-5-0",22,5,0,67,135,NA,NA,0.67,0.5,0.73,0.67,0,0,0.25,1,"http://fightmetric.com/fighter-details/a31358d90d4bb40a"
"Wagner","Silva","Wagnao","3-3-0",3,3,0,72,170,71,"Orthodox",1.69,0.29,2.87,0.65,0,0,0.58,0,"http://fightmetric.com/fighter-details/fb79582c410d049e"
"Leandro","Silva","Buscape","19-4-1",19,4,1,69,155,72,"Orthodox",2.39,0.48,2.08,0.63,1.76,0.37,0.65,0.4,"http://fightmetric.com/fighter-details/159da492e000afbf"
"Erick","Silva","The Tiger","19-7-0",19,7,0,72,170,74,"Orthodox",2.65,0.5,4.27,0.45,1.07,0.46,0.59,1.8,"http://fightmetric.com/fighter-details/5866fc86183a9fb8"
"Fabio","Silva",NA,"11-5-0",11,5,0,71,205,NA,"Orthodox",0.09,0.11,5.9,0.38,0,0,0,0,"http://fightmetric.com/fighter-details/2ba479b409011527"
"Antonio","Silva","Bigfoot","19-10-1",19,10,1,76,264,80,"Orthodox",2.89,0.45,3.09,0.5,0.82,0.29,0.66,0.8,"http://fightmetric.com/fighter-details/8349d55cdecd393a"
"Jay","Silva",NA,"7-5-0",7,5,0,74,185,NA,"Southpaw",1.13,0.34,3.07,0.4,0,0,0.38,1,"http://fightmetric.com/fighter-details/53bb0d40905b87c0"
"Sidney","Silva",NA,"8-4-0",8,4,0,75,170,NA,"Southpaw",2.86,0.65,3.3,0.34,3.3,1,0,0,"http://fightmetric.com/fighter-details/a6c32678efd4f434"
"Edson","Silva","Paredao","7-8-0",7,8,0,NA,205,NA,"Orthodox",2.69,0.14,5.37,0.5,0,0,0,0,"http://fightmetric.com/fighter-details/a1153013cb5f628f"
"Jean","Silva","White Bear","18-11-3",18,11,3,66,160,NA,"Orthodox",0.73,0.22,2.93,0.52,0,0,0,0,"http://fightmetric.com/fighter-details/9211aae062b799d6"
"Paulo Cesar","Silva","Giant","2-6-0",2,6,0,89,385,NA,"Orthodox",0.4,0.15,2.72,0.47,0.42,1,0.16,0.4,"http://fightmetric.com/fighter-details/55b8dc4e54fe2c59"
"Thiago","Silva",NA,"16-3-0",16,3,0,74,205,74,"Orthodox",3.92,0.5,2.55,0.67,1.03,0.47,0.7,0.7,"http://fightmetric.com/fighter-details/2924886ee9c4c527"
"Wanderlei","Silva","The Axe Murderer","35-12-1",35,12,1,71,205,74,"Orthodox",2.79,0.4,2.19,0.6,0.97,0.53,0.62,0.6,"http://fightmetric.com/fighter-details/a1f6999fe57236e0"
"Anderson","Silva","The Spider","34-8-0",34,8,0,74,185,77,"Southpaw",3.1,0.63,1.87,0.62,0.55,0.77,0.69,0.9,"http://fightmetric.com/fighter-details/1f454354805b6f75"
"Assuerio","Silva",NA,"15-8-0",15,8,0,70,241,NA,"Orthodox",1.42,0.46,4.2,0.54,2.66,0.34,0.25,1.8,"http://fightmetric.com/fighter-details/e091482fa6648261"
"Xavier","Siller","Young Guns","5-4-0",5,4,0,65,125,NA,NA,1.02,0.36,1.53,0.57,3.83,1,0,0,"http://fightmetric.com/fighter-details/9a08c2753184ac6d"
"Siala","Siliga","Mighty Mo","3-2-0",3,2,0,73,290,NA,"Orthodox",1.08,0.26,1.96,0.5,1.47,0.5,0.8,0,"http://fightmetric.com/fighter-details/3cf68c1d17f66af7"
"Steven","Siler","Super","23-13-0",23,13,0,71,145,70,"Orthodox",3.21,0.41,2.96,0.54,0.47,0.21,0.55,1.6,"http://fightmetric.com/fighter-details/d188a3b817860ec6"
"Kiril","Sidelnikov",NA,"7-4-0",7,4,0,71,230,NA,NA,2.87,0.28,4.48,0.61,0,0,0,0,"http://fightmetric.com/fighter-details/cf772fb504842dc3"
"Sam","Sicilia",NA,"15-8-0",15,8,0,68,145,67,"Orthodox",2.46,0.33,3.55,0.59,1.45,0.43,0.7,0.9,"http://fightmetric.com/fighter-details/b8aef0faf4ce9b31"
"Brandon","Shuey","Big Dawg","7-6-0",7,6,0,67,155,NA,"Orthodox",0.68,0.33,1.36,0,0,0,0,10.2,"http://fightmetric.com/fighter-details/585f9ffdb0cd0466"
"Landon","Showalter","The Show","11-19-1",11,19,1,72,185,NA,NA,0,0,0,0,0,0,0,0,"http://fightmetric.com/fighter-details/35cc17760b06f36d"
"Akira","Shoji",NA,"14-17-5",14,17,5,68,195,NA,"Orthodox",1.03,0.34,2.63,0.53,1.79,0.73,0.82,0.4,"http://fightmetric.com/fighter-details/b0c95dc8e858452c"
"Josh","Shockman","The War Hammer","5-3-0",5,3,0,76,235,NA,"Southpaw",0.87,0.32,0.87,0.58,0,0,0.23,0,"http://fightmetric.com/fighter-details/821cd80aab70d5f9"
